treeID,Disease,Country,Sublocation,Year,Source,Source Link,Notes
chn.2020.covid.11.04,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.05,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.06,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.07,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.08,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.09,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.10,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.11,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"listed primary case is not first case in chain of transmission, seems ok b/c may have just shown symptoms before infector, so coding as arrows suggest. paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.12,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.13,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.14,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.15,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.16,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.17,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.18,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.19,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.20,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.21,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.22,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.23,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.24,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.25,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.26,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.27,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.28,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"listed primary case is not first case in chain of transmission, seems ok b/c may have just shown symptoms before infector, so coding as arrows suggest. paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.29,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.30,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.31,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.32,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.33,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.34,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.35,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.36,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.37,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.38,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.39,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.40,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.41,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.42,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.43,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.44,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
